,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
12,0,65.33,7,2012-04-05,1,65.60,65.07,0,65.18,66.74,64.78,10,65.43,0.0,bear correction,2640200,4109086.0,0.6425273162936964,-0.59,0,-0.9031073013929282,1
13,2,64.30,8,2012-04-09,0,64.62,64.16,3,64.48,66.74,64.78,9,64.78,0.0,bear confirmed,2443400,4074206.0,0.599724216203108,0.22,1,0.3421461897356143,1
14,3,62.68,8,2012-04-10,0,64.19,62.67,3,64.14,66.74,64.78,6,62.88,0.0,bear confirmed,5339000,4085894.0,1.3066907756295194,3.09,1,4.929802169751117,2
15,0,63.71,8,2012-04-11,0,64.37,63.46,0,63.59,66.74,64.78,7,63.51,0.0,bear confirmed,5099900,4087032.0,1.2478248274053152,1.73,1,2.7154292889656255,2
16,4,65.25,9,2012-04-12,1,65.54,63.64,4,63.64,66.74,62.88,10,65.43,0.0,bear correction,3938800,4070264.0,0.9677013579463151,-0.35,0,-0.5363984674329502,1
17,0,64.74,9,2012-04-13,1,65.14,64.25,0,64.97,66.74,62.88,9,64.78,0.0,bear correction,3329100,4050918.0,0.8218137222229628,0.55,1,0.8495520543713315,1
18,0,64.52,9,2012-04-16,1,64.98,64.18,0,64.79,66.74,62.88,9,64.78,0.0,bear correction,4800000,4076356.0,1.1775222772495828,0.16,1,0.24798512089274644,1
19,0,65.77,9,2012-04-17,1,66.01,64.90,0,64.92,66.74,62.88,10,65.43,0.0,bear correction,3345300,4073814.0,0.8211715115123076,-0.78,0,-1.1859510415082866,1
20,0,65.44,9,2012-04-18,1,65.91,65.22,0,65.32,66.74,62.88,10,65.43,0.0,bear correction,2248900,4035542.0,0.5572733476692846,2.99,1,4.569070904645477,2
21,0,64.90,9,2012-04-19,1,65.66,64.50,0,65.45,66.74,62.88,10,65.43,0.0,bear correction,3729300,4021354.0,0.9273742127651532,3.45,1,5.315870570107858,2
22,0,65.29,9,2012-04-20,1,65.72,64.90,0,65.05,66.74,62.88,10,65.43,0.0,bear correction,4302100,4000396.0,1.0754185335651771,3.31,1,5.069689079491499,2
23,0,64.68,9,2012-04-23,1,64.92,64.07,0,64.53,66.74,62.88,9,64.78,0.0,bear correction,5022100,4011016.0,1.2520767805463753,3.50,1,5.411255411255412,2
24,0,64.99,9,2012-04-24,1,65.46,64.60,0,64.99,66.74,62.88,10,65.43,0.0,bear correction,3664500,4017072.0,0.9122315955501917,3.59,1,5.523926757962763,2
25,1,68.43,9,2012-04-25,1,68.80,66.49,5,66.63,66.74,62.88,15,68.77,1.0,bull confirmed,10621200,4160366.0,2.552948466553183,0.16,1,0.23381557796288177,1
26,0,68.35,9,2012-04-26,1,68.53,67.96,0,68.10,66.74,62.88,14,68.09,1.0,bull confirmed,4704700,4161420.0,1.1305515905628367,-0.14,0,-0.20482809070958302,1
27,0,68.60,9,2012-04-27,1,68.86,68.27,0,68.61,66.74,62.88,15,68.77,1.0,bull confirmed,4168700,4159746.0,1.0021525352749903,-1.27,0,-1.8513119533527698,1
28,0,68.18,9,2012-04-30,1,68.24,67.18,0,67.92,66.74,62.88,14,68.09,1.0,bull confirmed,5811100,4176112.0,1.3915096146846637,-0.75,0,-1.1000293341155765,1
29,0,68.58,9,2012-05-01,1,69.09,67.34,0,67.99,66.74,62.88,15,68.77,1.0,bull confirmed,4287600,4163318.0,1.0298516711911028,-1.64,0,-2.3913677456984543,0
30,0,68.59,9,2012-05-02,1,68.80,67.77,0,68.15,66.74,62.88,15,68.77,1.0,bull confirmed,3073500,4145226.0,0.7414553512884461,-2.47,0,-3.601108033240997,0
31,0,68.21,9,2012-05-03,1,68.65,67.93,0,68.47,66.74,62.88,14,68.09,1.0,bull confirmed,3304800,4136026.0,0.7990278591092029,-2.31,0,-3.3866002052484974,0
32,0,67.33,9,2012-05-04,1,67.97,67.02,0,67.78,66.74,62.88,13,67.41,1.0,bull confirmed,3366400,4119610.0,0.8171647316129439,-1.64,0,-2.435764146739938,0
